Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
211,2618,2618.000,5673,20522,42497,46059,66522,81219,118308,140212,191020
212,2558,2558.000,5459,20746,44753,46900,68523,84110,116775,140214,208416
213,2587,2587.000,5599,20649,42688,46180,66997,82234,120277,137885,189160
214,2623,2623.000,5559,20572,41237,45939,67138,81514,116101,137469,194194
215,2616,2616.000,5495,20249,37214,45540,66707,81350,117253,139195,254980
216,2623,2623.000,5486,20424,24454,45926,68082,82505,122445,143156,215203
217,2639,2639.000,5560,20488,43146,45494,66529,81169,109009,138724,205696
218,2638,2638.000,5549,20126,31723,45448,66420,83032,117981,136440,188662
219,2574,2574.000,5448,20614,45669,46799,68179,82817,114820,140067,214874
220,2547,2547.000,5436,20426,44217,46895,68124,83168,118480,147296,211702
221,2611,2611.000,5455,20330,45123,45942,66199,82033,116182,137899,184639
222,2612,2612.000,5615,20593,43742,45990,67273,81523,109677,137420,258729
223,2565,2565.000,5447,20468,46165,46886,68033,81885,117257,140657,202923
224,2638,2638.000,5465,20296,42597,45433,66088,82023,113043,136083,197813
225,2608,2608.000,5315,20069,23884,45753,66158,83311,121955,161069,237334
226,2675,2675.000,5433,20600,42246,44962,65999,79655,96290,132546,179868
227,2599,2599.000,5663,20456,40281,46254,67624,82675,117879,140312,189794
228,2539,2539.000,5506,20688,45509,46972,68072,83341,119447,139514,198482
229,2664,2664.000,5460,20239,25082,45263,65915,81535,116361,148896,228008
230,2654,2654.000,5427,20255,43622,45090,66341,81107,98237,135357,206301
231,2650,2650.000,5385,20053,41599,45349,66223,80575,114951,137605,173573
232,2657,2657.000,5472,20204,25396,45067,66100,80879,117525,139607,214144
233,2651,2651.000,5459,20124,44301,45259,65305,79997,111840,135299,183415
234,2679,2679.000,5467,20310,36833,44967,66303,79558,98981,135348,210125
235,2545,2545.000,5335,20201,27631,46998,68363,85160,123809,149431,229347
236,2663,2663.000,5476,20125,24338,44974,65879,81075,116343,138854,202196
237,2662,2662.000,5431,20347,42281,45393,66423,81679,115049,136392,182978
238,2642,2642.000,5439,20215,35007,45112,66614,79969,112472,136660,197276
239,2639,2639.000,5501,20815,41113,45534,66466,80163,111575,135357,195892
240,2624,2624.000,5418,20481,43196,45827,67027,81422,115680,138057,195729
241,2641,2641.000,5458,20324,25170,45318,66240,81503,119984,142161,213997
242,2644,2644.000,5441,20182,35062,45305,66510,80598,106071,136321,204654
243,2643,2643.000,5398,20228,41706,45517,66867,81340,110836,136802,203000
244,2632,2632.000,5440,20178,36397,45566,65511,82550,116002,136406,188015
245,2571,2571.000,5386,20742,45641,46652,67646,82722,117477,133812,192017
246,2687,2687.000,5659,20018,35532,44767,65779,80846,110441,137386,170158
247,2609,2609.000,5486,20375,38915,45793,67134,80963,103536,139198,207593
248,2627,2627.000,5484,20514,44376,45803,67237,81077,111079,134205,185575
249,2536,2536.000,5443,20844,48333,47290,67411,81917,114861,143435,180490
250,2615,2615.000,5539,21102,34040,45988,67357,82724,119626,137796,195881
251,2572,2572.000,5408,20945,46865,46583,67396,80881,110378,137909,203050
252,2650,2650.000,5469,20558,41029,45137,66816,79842,99266,138391,195103
253,2686,2686.000,5486,20372,35960,44880,66288,79976,104571,138389,210041
254,2589,2589.000,5356,20393,43712,46395,66751,84150,118545,143143,237882
255,2480,2480.000,5413,20396,45843,48065,68589,83840,123400,144730,261819
256,2640,2640.000,5475,20248,36084,45516,66802,81048,113602,142508,194029
257,2585,2585.000,5515,20319,38693,46449,67612,82414,120014,142766,249708
258,2680,2680.000,5498,20455,43238,45057,66457,80712,102218,135195,181508
259,2562,2562.000,5554,20729,44399,46785,68167,82180,115551,139127,207863
260,2601,2601.000,5449,20933,32048,45854,67261,81931,115170,140708,190410
261,2485,2485.000,5469,21229,46978,48445,69056,84391,124764,143460,224543
262,2495,2495.000,5534,21097,47549,47917,68179,83068,122425,151917,221614
263,2671,2671.000,5582,20821,32001,45049,66626,81073,105404,136051,202523
264,2691,2691.000,5389,20548,26750,44500,65977,79818,103252,136966,164312
265,2668,2668.000,5513,20466,29660,45017,66470,80979,108594,136555,214457
266,2659,2659.000,5492,20369,27593,45302,67378,82799,111529,137514,170857
267,2585,2585.000,5526,20519,42165,46271,67767,83926,118572,143798,206975
268,2558,2558.000,5497,20269,41889,47032,69311,83913,122072,145468,203907
