Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
268,2527,2527.000,3233,33112,45703,47099,59875,74847,86952,109058,170589
269,2244,2244.000,3145,34405,46068,53919,61649,81308,125506,231215,258209
270,2221,2221.000,3201,37770,48063,53896,66312,82460,114701,177248,213583
271,2671,2671.000,3111,32663,43402,44635,56543,69267,81173,98489,173085
272,2093,2093.000,3140,35327,47428,56577,61950,81539,158013,242326,286359
273,2263,2263.000,3014,35328,47949,53664,60008,83579,136687,206879,237065
274,2534,2534.000,3135,33341,46935,47390,60960,75605,85386,106413,178200
275,2190,2190.000,3155,32100,48042,54321,63776,82658,167517,209060,240468
276,2250,2250.000,2871,32679,44546,53558,62221,82177,194663,222350,292587
277,2597,2597.000,3208,32717,45510,46303,61109,70200,80892,99860,152122
278,1925,1925.000,3080,33544,46665,62790,64033,88703,289173,316755,350942
279,2647,2647.000,3148,31555,42951,45203,59888,71694,82373,99064,379495
280,2236,2236.000,3186,21504,38303,53108,52444,80242,323573,356417,405104
281,2535,2535.000,3208,30959,42969,47884,60523,78233,99698,141796,226070
282,2630,2630.000,3187,33229,45227,49062,59015,75262,91522,190212,257063
283,2267,2267.000,3222,32594,46878,48526,61095,75176,86710,139327,146107
284,2165,2165.000,3000,30993,45630,55610,61548,87063,210528,252370,299929
285,2577,2577.000,3206,32417,45947,46040,58312,71533,81402,104143,144049
286,2439,2439.000,3056,32671,48602,49714,61683,78442,100731,145212,206994
287,1883,1883.000,3144,32946,45209,63690,64069,93155,297646,326957,406610
288,2544,2544.000,3169,32428,46806,47077,62219,75497,88088,104743,169346
289,2428,2428.000,3151,32124,42635,49657,58886,79564,119932,162991,228910
290,2037,2037.000,3199,39258,49025,58695,61429,88391,226704,258875,342362
291,2593,2593.000,3072,33098,45060,46616,60291,71571,80190,105126,173165
292,2480,2480.000,3073,34470,48463,47952,61329,73107,83735,106439,152547
293,2444,2444.000,3196,33914,45058,48423,61257,79328,98719,115967,166567
294,2529,2529.000,3061,32428,44919,48818,58748,74724,108189,151602,247332
295,2540,2540.000,3199,34425,45702,45685,58941,71119,79581,100168,141481
296,2530,2530.000,3141,33047,46103,48505,59210,79789,92262,143899,223136
297,2613,2613.000,3091,31863,43005,48553,58302,76060,102195,184599,245398
298,2438,2438.000,3207,34912,47026,45904,57477,67122,78370,99750,140760
299,2126,2126.000,3202,35699,50610,56339,62704,82774,180062,209251,262690
300,2626,2626.000,3134,32340,46405,49831,60181,78692,95172,152912,229271
301,2306,2306.000,3082,34969,45137,47458,60716,73029,88608,121234,178804
302,2061,2061.000,3080,34687,44928,58072,60836,77648,240480,277025,345717
303,2572,2572.000,3239,33138,45083,58901,59652,79617,112109,366822,418830
304,1788,1788.000,3100,35696,49336,49657,63180,75472,87073,107651,140311
305,2528,2528.000,3140,34765,47190,47456,60733,71921,84142,104964,167981
306,2527,2527.000,3176,33407,46356,47785,60335,73163,92416,117659,168675
307,2408,2408.000,3169,32292,46418,58441,61283,79813,151177,364266,384620
308,2120,2120.000,3218,34072,44781,46329,59104,72325,82230,100897,132603
309,2463,2463.000,3105,33036,47982,49413,60594,82705,93716,134913,205514
310,2625,2625.000,3178,34410,44589,45279,56516,68487,76475,99677,158365
311,2326,2326.000,3138,30203,46470,51585,66161,90318,120027,138492,185126
312,2322,2322.000,3142,31137,46961,52170,62029,82889,128462,185231,221442
313,2498,2498.000,3080,32800,45234,46979,60489,74442,85034,110108,162398
314,2246,2246.000,3081,30997,45718,53893,62163,82848,178139,245107,288933
315,2072,2072.000,3141,32551,42850,58798,59772,78291,267556,330545,385089
316,2556,2556.000,3177,32964,46461,46998,60112,71077,89017,109060,175634
317,2429,2429.000,3066,36760,48209,49051,62720,78450,88568,111170,173527
318,2354,2354.000,3080,33137,46565,51157,59722,76365,137299,190884,234955
319,2623,2623.000,3033,32025,46036,45539,59066,68450,82261,107271,165627
320,2444,2444.000,3112,31511,44353,48595,60188,77023,106148,149341,251822
321,2444,2444.000,3119,33814,48481,49608,66832,85532,91005,108265,176669
322,2423,2423.000,3193,34503,48377,48944,62880,77159,89937,106640,154462
323,2395,2395.000,3153,34738,47478,49663,64581,84582,92500,132416,188073
324,2149,2149.000,2994,34585,49214,58819,64821,94934,211877,248215,287339
325,2518,2518.000,3233,32929,45944,46553,61834,73224,83247,104479,166613
326,1967,1967.000,3135,35091,47349,60326,63267,86673,245663,294688,354901
327,2544,2544.000,3173,34925,46298,48015,59941,71830,87104,141720,214626
328,2532,2532.000,3094,34303,42320,47034,57113,74261,94417,138928,184911
329,2294,2294.000,3141,32114,46716,51530,60697,80388,137503,185049,227715
330,2493,2493.000,3036,34216,49160,48334,62217,71427,82635,105260,235858
331,2268,2268.000,3051,36191,49142,52976,61389,79098,131365,174962,200711
332,2357,2357.000,3129,35917,48409,51056,63720,78547,96196,144472,195869
333,2609,2609.000,3179,32046,46072,45414,58163,69643,78836,98454,155900
334,2585,2585.000,3068,31762,45615,46729,61603,74416,88951,110294,156065
335,2264,2264.000,3242,34692,50668,52930,64429,86788,112642,163436,202850
336,2667,2667.000,3172,34328,44659,45176,56191,66671,79320,99749,213283
337,2417,2417.000,3008,32285,46415,49494,61244,87081,113361,127132,145115
338,2265,2265.000,3100,34599,47129,52786,63609,80246,123022,199403,228948
339,2581,2581.000,3186,34172,46324,46612,59447,72018,80315,108300,144453
340,2232,2232.000,3020,30144,44757,52672,62603,82543,159439,222368,278844
341,2309,2309.000,3167,33920,46753,52652,59860,76392,168204,194113,228031
342,2580,2580.000,3094,33785,47170,46716,57652,70535,85511,103569,160219
343,2123,2123.000,3238,32676,47715,56253,65079,89181,189772,252034,319581
344,2440,2440.000,3135,33436,45929,65887,63745,94272,151849,433476,474933
345,2339,2339.000,3320,17040,34973,34106,48012,55484,65098,93073,141726
346,2844,2844.000,3143,20492,35531,42491,50410,65263,93917,216513,266074
347,2348,2348.000,3066,27155,41663,51026,56026,75357,207077,245847,298272
348,2370,2370.000,3120,36044,45464,49971,62085,80936,99165,140297,185974
349,2554,2554.000,3155,30469,45513,47890,63922,79550,90269,113849,139590
350,2576,2576.000,3079,32474,44995,45429,56683,69880,83269,105515,151695
351,2169,2169.000,3074,34042,46435,56221,58819,78885,228044,271442,331360
352,2584,2584.000,3204,33034,46070,59165,60900,81312,121916,337598,439926
353,1864,1864.000,3057,30703,44275,45832,59423,72132,82298,113737,156472
354,2195,2195.000,3299,32622,48275,55434,65988,92542,147011,201956,255480
355,2465,2465.000,3088,32745,46401,48526,61473,76863,92646,122963,195569
356,2449,2449.000,3174,32512,45144,49894,64033,85267,103296,145196,218944
357,2124,2124.000,3123,33707,51224,55269,66862,84074,134573,190747,235152
358,2487,2487.000,3114,32973,46298,48039,62806,80352,88674,117087,153344
359,2439,2439.000,3228,35140,46577,48754,62058,79101,87621,114911,165082
360,2185,2185.000,3240,35322,48636,55403,64326,88374,124167,227261,276001
361,2544,2544.000,3268,32930,46127,47368,61334,73402,85095,105955,151567
362,2182,2182.000,3015,33557,46152,54507,60811,81913,166891,241539,261304
363,2444,2444.000,2905,33630,47997,50714,62836,83950,100619,143639,215895
364,2560,2560.000,3227,33137,45280,45844,58449,71155,78658,98006,141613
365,1971,1971.000,3220,34348,48740,60745,66723,94280,221937,277554,367140
