Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
181,2408,2408.000,886,31780,39832,50194,53864,82049,142450,221231,236407
182,2608,2608.000,1023,32801,43819,44674,55589,71245,79207,111076,172905
183,2370,2370.000,1270,30308,41373,50736,59571,106974,125753,174197,228294
184,2523,2523.000,893,30623,40703,50410,52102,116483,153507,190127,265858
185,2140,2140.000,928,32143,45239,53742,55082,123305,150286,194052,218192
186,2477,2477.000,784,33285,43787,51065,59090,111443,128158,143331,191740
187,2238,2238.000,1073,32783,42643,50017,53183,120610,144669,161594,201790
188,2343,2343.000,1103,31307,43689,51481,55577,107277,137625,158186,186734
189,2369,2369.000,1121,29894,41826,50716,53500,124841,164861,183243,213002
190,2164,2164.000,1144,31527,43475,55109,58233,139342,160610,179873,195044
191,2431,2431.000,1044,30427,41318,50750,57534,117330,138565,149732,204877
192,2242,2242.000,1012,28369,40067,50782,63666,112439,125264,154772,211409
193,2733,2733.000,984,32458,41082,48247,53514,93295,137219,154175,210774
194,2466,2466.000,1144,32485,40059,45659,52192,70275,99699,168517,211695
195,2245,2245.000,912,33453,43651,52302,59954,106815,132631,153717,221665
196,2210,2210.000,981,33831,43499,54521,54824,106663,173875,239170,267520
197,2290,2290.000,809,31208,42713,52850,59688,125137,141047,180269,192144
198,2528,2528.000,1053,29291,38964,47462,52108,105540,129809,153840,179942
199,2153,2153.000,995,32111,45477,55531,65626,129869,135570,175671,206128
200,2407,2407.000,1054,35170,45535,48282,54215,77756,112895,145062,206356
201,2492,2492.000,1029,29515,41486,48845,52532,81818,137702,195486,287049
202,2455,2455.000,975,32426,42538,49229,57284,97815,114102,150614,191468
203,2544,2544.000,1103,30194,40683,47523,53792,75687,103594,203561,237470
204,2295,2295.000,1035,32598,45303,51363,59523,102211,113679,142109,149201
205,2568,2568.000,1040,33056,44041,46479,53895,69979,94527,141035,205290
206,2460,2460.000,942,32714,42805,49147,50437,84848,146791,186080,217535
207,2278,2278.000,933,31682,43955,55891,59360,126396,160426,192816,232777
208,2343,2343.000,913,29038,41170,48967,51900,97452,142713,179878,206396
209,2323,2323.000,950,30856,41178,52309,55180,134186,145610,228816,247396
210,2556,2556.000,855,32477,43641,45681,57913,71994,85642,125306,145824
211,2146,2146.000,1012,30568,41221,57030,57695,149016,168630,185833,210377
212,2401,2401.000,893,33895,42654,49010,51956,92337,130845,166472,216953
213,2412,2412.000,991,27666,42726,49333,57490,93776,139653,174785,200501
214,2264,2264.000,1108,33486,39936,56718,55334,148878,164225,190622,226743
215,2342,2342.000,1075,32498,40847,47950,50269,97789,134280,160981,208697
216,2246,2246.000,1026,34258,43145,53694,56839,132389,150316,181269,241524
217,2424,2424.000,1049,34099,42103,49163,55921,82815,131915,155708,190570
218,2340,2340.000,1170,33444,42207,51973,56081,119804,135496,151439,195690
219,2601,2601.000,906,31100,40646,50539,51297,104682,156812,185086,227297
220,2125,2125.000,1158,32984,41418,50899,54073,106107,149224,184111,244069
221,2481,2481.000,1079,28602,38226,48035,49955,92447,161090,184534,215935
222,2475,2475.000,998,30119,39291,48407,50438,77015,147875,194144,218006
223,2334,2334.000,1194,31164,44044,52208,54020,111112,139266,184295,230335
224,2440,2440.000,960,33731,43186,50017,54268,82611,134036,178387,198803
225,2255,2255.000,927,35246,44139,51913,57719,84684,162684,181130,212375
226,2155,2155.000,991,34660,45295,56388,61823,120707,144470,161383,166236
227,2232,2232.000,995,33243,43544,52671,54241,113671,158771,212869,246260
228,2108,2108.000,1183,33345,44773,57390,60066,125090,164574,206439,268427
229,2240,2240.000,866,33582,41617,54307,54574,121475,193373,223522,264711
230,1901,1901.000,919,35517,44390,62368,57646,159621,185203,209516,225867
231,2371,2371.000,954,32135,43929,49862,57937,85484,121189,150593,210176
232,2336,2336.000,905,33222,43152,51690,50520,115297,134369,195945,204754
233,2417,2417.000,861,32889,43097,51836,58340,115151,132299,149389,224655
234,2253,2253.000,942,29673,42665,51827,57055,123540,165460,188615,207169
